Country_Name,Year,Gini_Index_(Official),Palma_Ratio,20/20_Income_Gap_Ratio,Income_Share:_Bottom_40%,Income_Share:_Poorest_20%,Income_Share:_Second_Quintile,Income_Share:_Middle_Quintile,Income_Share:_Fourth_Quintile,Income_Share:_Richest_20%,Income_Classification,World_Bank_Region,Total_Population,Inequality_Index_(UNDP),Gini_Index_(World Bank),Local_Currency,World_Bank_Lending_Group,Last_Census_Year,Inequality_Category
Yugoslavia,1970,25,2.05,9.12,18.4,6.53,11.16,15.48,21.77,45.11,Upper middle income,Europe and Central Asia,20290000,21.8,37.53,Yemeni rial,IDA,2004,Medium Inequality
Yugoslavia,1971,23,2.05,9.12,18.4,6.53,11.16,15.48,21.77,45.11,Upper middle income,Europe and Central Asia,20472500,21.8,37.53,Yemeni rial,IDA,2004,Medium Inequality
Yugoslavia,1972,23,2.05,9.12,18.4,6.53,11.16,15.48,21.77,45.11,Upper middle income,Europe and Central Asia,20674500,21.8,37.53,Yemeni rial,IDA,2004,Medium Inequality
Yugoslavia,1974,21,2.05,9.12,18.4,6.53,11.16,15.48,21.77,45.11,Upper middle income,Europe and Central Asia,21063500,21.8,37.53,Yemeni rial,IDA,2004,Medium Inequality
Yugoslavia,1975,21,2.05,9.12,18.4,6.53,11.16,15.48,21.77,45.11,Upper middle income,Europe and Central Asia,21264500,21.8,37.53,Yemeni rial,IDA,2004,Medium Inequality
Yugoslavia,1976,21,2.05,9.12,18.4,6.53,11.16,15.48,21.77,45.11,Upper middle income,Europe and Central Asia,21469000,21.8,37.53,Yemeni rial,IDA,2004,Medium Inequality
Yugoslavia,1979,22,2.05,9.12,18.7,6.53,11.16,15.48,21.77,45.11,Upper middle income,Europe and Central Asia,22070500,21.8,37.53,Yemeni rial,IDA,2004,Medium Inequality
Yugoslavia,1980,21,2.05,9.12,18.7,6.53,11.16,15.48,21.77,45.11,Upper middle income,Europe and Central Asia,22235500,21.8,37.53,Yemeni rial,IDA,2004,Medium Inequality
Yugoslavia,1981,20,2.05,9.12,18.7,6.53,11.16,15.48,21.77,45.11,Upper middle income,Europe and Central Asia,22387500,21.8,37.53,Yemeni rial,IDA,2004,Medium Inequality
Yugoslavia,1982,21,2.05,9.12,18.7,6.53,11.16,15.48,21.77,45.11,Upper middle income,Europe and Central Asia,22553000,21.8,37.53,Yemeni rial,IDA,2004,Medium Inequality
Yugoslavia,1989,32.3,2.05,9.12,15.93,6.53,11.16,15.48,21.77,45.11,Upper middle income,Europe and Central Asia,23639000,21.8,37.53,Yemeni rial,IDA,2004,Medium Inequality
Yugoslavia,1990,40.3,2.05,9.12,15.93,6.53,11.16,15.48,21.77,45.11,Upper middle income,Europe and Central Asia,23759000,21.8,37.53,Yemeni rial,IDA,2004,Medium Inequality
Yugoslavia,1991,31.7,2.05,9.12,15.93,6.53,11.16,15.48,21.77,45.11,Upper middle income,Europe and Central Asia,23879000,21.8,37.53,Yemeni rial,IDA,2004,Medium Inequality
Argentina,1976,35.2,2.05,9.12,17.3,7,11.16,15.48,21.77,45.11,Upper middle income,Latin America and the Caribbean,26477152,12.24,37.53,Argentine peso,IBRD,2020,Low Inequality
Argentina,1977,40.3,2.05,9.12,17.3,6.4,11.16,15.48,21.77,45.11,Upper middle income,Latin America and the Caribbean,26878565,12.24,37.53,Argentine peso,IBRD,2020,Low Inequality
Argentina,1978,43.4,2.05,9.12,17.3,5.6,11.16,15.48,21.77,45.11,Upper middle income,Latin America and the Caribbean,27277741,12.24,37.53,Argentine peso,IBRD,2020,Low Inequality
Argentina,1979,41.3,2.05,9.12,17.3,5.9,11.16,15.48,21.77,45.11,Upper middle income,Latin America and the Caribbean,27684534,12.24,37.53,Argentine peso,IBRD,2020,Low Inequality
Argentina,1982,40.2,2.05,9.12,14.6,6,11.16,15.48,21.77,45.11,Upper middle income,Latin America and the Caribbean,28993987,12.24,37.53,Argentine peso,IBRD,2020,Low Inequality
Argentina,1983,40.4,2.05,9.12,14.6,5.5,11.16,15.48,21.77,45.11,Upper middle income,Latin America and the Caribbean,29454738,12.24,37.53,Argentine peso,IBRD,2020,Low Inequality
Argentina,1985,39.8,2.05,9.12,14.6,6.3,11.16,15.48,21.77,45.11,Upper middle income,Latin America and the Caribbean,30388783,12.24,37.53,Argentine peso,IBRD,2020,Low Inequality
Australia,1962,41.6,2.05,9.12,20.74,6.3,11.16,15.48,21.77,45.11,High income,East Asia and the Pacific,10691689,17.44,37.53,Australian dollar,IBRD,2016,Low Inequality
Brazil,1958,49.1,2.05,9.12,13.7,3.5,11.16,15.48,21.77,45.11,Upper middle income,Latin America and the Caribbean,68164042,29.13,37.53,Brazilian real,IBRD,2020,Medium Inequality
"Congo, Republic of the",1958,41.9,2.05,9.12,15.52,5,11.16,15.48,21.77,45.11,Lower middle income,Sub-Saharan Africa,987142,31.15,37.53,Central African CFA franc,Blend,2020,High Inequality
Greece,1962,43.9,2.05,9.12,17.4,6.4,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,8348332,32.5,37.53,Euro,IBRD,2011,High Inequality
Kenya,1961,48.8,2.05,9.12,23.36,7,11.16,15.48,21.77,45.11,Lower middle income,Sub-Saharan Africa,8361441,10.34,37.53,Kenyan shilling,Blend,2009,Low Inequality
Morocco,1955,48.6,2.05,9.12,17.9,7.1,11.16,15.48,21.77,45.11,Lower middle income,Middle East and North Africa,10502666,19.33,37.53,Moroccan dirham,IBRD,2014,Low Inequality
Peru,1962,52,2.05,9.12,8.3,4,11.16,15.48,21.77,45.11,Upper middle income,Latin America and the Caribbean,10650667,36.12,37.53,Peruvian new sol,IBRD,2017,High Inequality
Poland,1965,26,2.05,9.12,23.4,9.2,11.16,15.48,21.77,45.11,High income,Europe and Central Asia,31357726,26.79,37.53,Polish zloty,IBRD,2011,Medium Inequality
Trinidad and Tobago,1965,48.7,2.05,9.12,12.5,3.6,11.16,15.48,21.77,45.11,High income,Latin America and the Caribbean,912417,17.82,37.53,Trinidad and Tobago dollar,IBRD,2011,Low Inequality
Zimbabwe,1945,46,2.05,9.12,8.88,4,11.16,15.48,21.77,45.11,Low income,Sub-Saharan Africa,15879370,48.56,37.53,U.S. dollar,Blend,2012,Very High Inequality
Denmark,1952,40,2.05,9.12,14.68,6.53,11.16,16.7,21.77,45.11,High income,Europe and Central Asia,4346182,27.74,37.53,Danish krone,IDA,2011,Medium Inequality
United Kingdom,1955,34,2.05,9.12,15.8,6.53,11.16,15.48,24.8,39.4,High income,Europe and Central Asia,51123707,21.21,37.53,Pound sterling,IBRD,2011,Medium Inequality
Malaysia,2012,43.1,2.05,9.12,14.5,6.53,11.16,15.48,21.77,48.6,Upper middle income,East Asia and the Pacific,29170456,32.4,37.53,Malaysian ringgit,IBRD,2020,High Inequality
Malaysia,2014,40.1,2.05,9.12,15.96,6.53,11.16,15.48,21.77,46.6,Upper middle income,East Asia and the Pacific,30228017,32.4,37.53,Malaysian ringgit,IBRD,2020,High Inequality
Netherlands,1938,48,2.05,9.12,14.4,6.53,11.16,15.48,19,52.5,High income,Europe and Central Asia,6013997,30.69,37.53,Euro,IDA,2011,High Inequality
New Zealand,1954,66.6,2.05,9.12,16.2,6.53,11.16,5.7,30.3,64,High income,East Asia and the Pacific,2088483,15.13,37.53,Nepalese rupee,IDA,2011,Low Inequality
New Zealand,1955,67.2,2.05,9.12,16.2,6.53,11.16,4.5,31.2,64.2,High income,East Asia and the Pacific,2136391,15.13,37.53,Nepalese rupee,IDA,2011,Low Inequality
New Zealand,1956,66.7,2.05,9.12,16.2,6.53,11.16,4.5,31.8,63.8,High income,East Asia and the Pacific,2183462,15.13,37.53,Nepalese rupee,IDA,2011,Low Inequality
New Zealand,1957,66.7,2.05,9.12,16.2,6.53,11.16,5.1,31.1,63.8,High income,East Asia and the Pacific,2229826,15.13,37.53,Nepalese rupee,IDA,2011,Low Inequality
New Zealand,1959,60.6,2.05,9.12,16.2,6.53,11.16,11.6,29.3,56.7,High income,East Asia and the Pacific,2323413,15.13,37.53,Nepalese rupee,IDA,2011,Low Inequality
New Zealand,1960,61,2.05,9.12,16.2,6.53,11.16,10.8,29.1,58,High income,East Asia and the Pacific,2372594,15.13,37.53,Nepalese rupee,IDA,2011,Low Inequality
New Zealand,1961,59.7,2.05,9.12,16.2,6.53,11.16,12.6,28.8,56.1,High income,East Asia and the Pacific,2424066,15.13,37.53,Nepalese rupee,IDA,2011,Low Inequality
New Zealand,1963,58.2,2.05,9.12,16.2,6.53,11.16,13.8,29.5,54.3,High income,East Asia and the Pacific,2530173,15.13,37.53,Nepalese rupee,IDA,2011,Low Inequality
New Zealand,1964,58.1,2.05,9.12,16.2,6.53,11.16,14.1,29.2,54.2,High income,East Asia and the Pacific,2580530,15.13,37.53,Nepalese rupee,IDA,2011,Low Inequality
New Zealand,1965,57.7,2.05,9.12,16.2,6.53,11.16,14.2,28.7,54.3,High income,East Asia and the Pacific,2626645,15.13,37.53,Nepalese rupee,IDA,2011,Low Inequality
New Zealand,1972,54.3,2.05,9.12,17.8,6.53,11.16,15.3,28.6,52.4,High income,East Asia and the Pacific,2929686,15.13,37.53,Nepalese rupee,IDA,2011,Low Inequality
New Zealand,1974,54.7,2.05,9.12,20.34,6.53,11.16,15.2,28,52.9,High income,East Asia and the Pacific,3042177,15.13,37.53,Nepalese rupee,IDA,2011,Low Inequality
New Zealand,1976,51.5,2.05,9.12,19.57,6.53,11.16,17.2,26.9,50.6,High income,East Asia and the Pacific,3108570,15.13,37.53,Nepalese rupee,IDA,2011,Low Inequality
Sweden,1935,52,2.05,9.12,25,6.53,11.16,13.5,22.5,54.1,High income,Europe and Central Asia,2077836,8.59,37.53,Swedish krona,IBRD,2011,Low Inequality
Afghanistan,2008,29,2.05,4.33,22,9,13,17,22,39,Low income,South Asia,27722282,10.77,37.53,Afghan afghani,IDA,1979,Low Inequality
Afghanistan,2012,33,2.05,4.11,23,9,14,17,22,37,Low income,South Asia,31161378,10.77,37.53,Afghan afghani,IDA,1979,Low Inequality
Afghanistan,2017,31,2.05,4.44,22,9,13,16,22,40,Low income,South Asia,36296108,10.77,37.53,Afghan afghani,IDA,1979,Low Inequality
Australia,1968,33.2,2.05,5.79,20.1,6.73,11.16,15.48,21.77,38.95,High income,East Asia and the Pacific,12265087,17.44,37.53,Australian dollar,IBRD,2016,Low Inequality
Australia,1969,32,2.05,5.6,20.16,6.99,13.17,17.63,23.09,39.12,High income,East Asia and the Pacific,12568300,17.44,37.53,Australian dollar,IBRD,2016,Low Inequality
Australia,1976,34.3,2.05,6.77,18.33,5.84,12.49,17.75,24.39,39.53,High income,East Asia and the Pacific,13994623,17.44,37.53,Australian dollar,IBRD,2016,Low Inequality
Australia,1978,38.1,2.05,8.59,14.85,4.77,10.08,18.75,25.42,40.98,High income,East Asia and the Pacific,14309298,17.44,37.53,Australian dollar,IBRD,2016,Low Inequality
Australia,1979,39.3,2.05,9.43,14.6,4.6,10,16.9,25.1,43.4,High income,East Asia and the Pacific,14473242,17.44,37.53,Australian dollar,IBRD,2016,Low Inequality
Australia,1996,44.4,2.05,12.71,12.9,3.8,9.1,15,23.7,48.3,High income,East Asia and the Pacific,18271685,17.44,37.53,Australian dollar,IBRD,2016,Low Inequality
Australia,1997,43.7,2.05,12.18,13.3,3.9,9.4,15.2,24,47.5,High income,East Asia and the Pacific,18467588,17.44,37.53,Australian dollar,IBRD,2016,Low Inequality
Australia,1998,44.6,2.05,12.71,12.8,3.8,9,15,23.9,48.3,High income,East Asia and the Pacific,18665045,17.44,37.53,Australian dollar,IBRD,2016,Low Inequality
Australia,2000,44.8,2.05,12.76,12.8,3.8,9,15,23.8,48.5,High income,East Asia and the Pacific,19065837,17.44,37.53,Australian dollar,IBRD,2016,Low Inequality
Australia,2011,28.3,2.05,4.49,21.8,8.1,13.7,18.6,23.3,36.4,High income,East Asia and the Pacific,22479799,17.7,37.53,Australian dollar,IBRD,2016,Low Inequality
Benin,1959,42,2.05,6.25,18,8,10,12,20,50,Low income,Sub-Saharan Africa,2400127,11,37.53,West African CFA franc,IDA,2013,Low Inequality
Bolivia,1968,53,2.05,17.43,11.5,3.5,8,12,15.5,61,Lower middle income,Latin America and the Caribbean,4324064,10.84,37.53,Bolivian Boliviano,IBRD,2012,Low Inequality
Canada,1951,32.6,2.05,5.72,19.39,6.87,12.52,17.54,23.77,39.3,High income,North America,14098675,55.51,37.53,Canadian dollar,IDA,2016,Very High Inequality
Canada,1957,32,2.05,5.86,19.6,6.63,12.97,17.88,23.65,38.87,High income,North America,16630976,55.51,37.53,Canadian dollar,IDA,2016,Very High Inequality
Canada,1961,30.8,2.05,5.14,21.53,6.87,14.66,17.34,25.82,35.31,High income,North America,18304387,55.51,37.53,Canadian dollar,IDA,2016,Very High Inequality
Canada,1965,31.6,2.05,5.41,19.81,7.13,12.68,17.72,23.92,38.55,High income,North America,19703883,55.51,37.53,Canadian dollar,IDA,2016,Very High Inequality
Canada,1967,31.4,2.05,5.36,19.88,7.16,12.72,17.78,23.98,38.36,High income,North America,20401082,55.51,37.53,Canadian dollar,IDA,2016,Very High Inequality
Canada,1974,31,2.05,5.38,20.18,6.86,13.32,19.75,23.13,36.94,High income,North America,22838190,55.51,37.53,Canadian dollar,IDA,2016,Very High Inequality
Colombia,1964,62,2.05,30.95,6.9,2.2,4.7,9,16.1,68.1,Upper middle income,Latin America and the Caribbean,18581974,27.44,37.53,Colombian peso,IBRD,2018,Medium Inequality
Colombia,1978,54.5,2.05,18.95,10.41,3.1,7.31,11.71,19.12,58.76,Upper middle income,Latin America and the Caribbean,26502166,27.44,37.53,Colombian peso,IBRD,2018,Medium Inequality
Eritrea,1997,31.82,2.05,6.64,17.88,6.9,10.98,15.03,21.24,45.85,Low income,Sub-Saharan Africa,3161350,36.5,37.53,Eritrean nakfa,IDA,2017,High Inequality
Estonia,1992,35.8,2.05,6.14,18.79,7.02,11.77,16.11,22.01,43.09,High income,Europe and Central Asia,1520810,19.11,37.53,Euro,IDA,2012,Low Inequality
Fiji,1968,46,2.05,13.08,12,4,8,13.3,22.4,52.3,Upper middle income,East Asia and the Pacific,498892,10.34,37.53,Fijian dollar,Blend,2017,Low Inequality
France,1962,50,2.05,28.26,9.5,1.9,7.6,14,22.8,53.7,High income,Europe and Central Asia,47121382,10.34,37.53,Euro,Blend,2016,Low Inequality
Gabon,1960,64,2.05,35.5,8,2,6,7,14,71,Upper middle income,Sub-Saharan Africa,499184,26.38,37.53,Central African CFA franc,IBRD,2013,Medium Inequality
Gabon,1975,59.3,2.05,16.71,9.3,3.8,5.5,10.5,16.7,63.5,Upper middle income,Sub-Saharan Africa,649716,26.38,37.53,Central African CFA franc,IBRD,2013,Medium Inequality
Gabon,1977,63.2,2.05,22.86,7.5,2.9,4.6,9.6,16.6,66.3,Upper middle income,Sub-Saharan Africa,678774,26.38,37.53,Central African CFA franc,IBRD,2013,Medium Inequality
Equatorial Guinea,2006,50.2,2.05,21.96,9.9,2.4,7.5,14.1,23.3,52.7,Upper middle income,Sub-Saharan Africa,784494,32.5,37.53,Central African CFA franc,IBRD,2015,High Inequality
Guatemala,1979,49.7,2.05,9.46,11.4,5.7,5.7,15.6,19.1,53.9,Upper middle income,Latin America and the Caribbean,7106145,17.45,37.53,Guatemalan quetzal,IBRD,2018,Low Inequality
Guyana,2006,35,2.05,6,14.22,7,11.16,15.48,21.77,42,Upper middle income,Latin America and the Caribbean,749601,29.56,37.53,Guyana dollar,IDA,2012,Medium Inequality
Hong Kong,1963,46.2,2.05,12.89,13.3,4.4,8.9,12.2,17.8,56.7,High income,East Asia and the Pacific,3332162,29.56,37.53,Guyana dollar,IDA,2012,Medium Inequality
Hong Kong,1966,46.7,2.05,12.34,13.1,4.7,8.4,12.3,16.6,58,High income,East Asia and the Pacific,3568376,29.56,37.53,Guyana dollar,IDA,2012,Medium Inequality
Hong Kong,1973,39.8,2.05,11.46,15,4.1,10.9,15.9,22.1,47,High income,East Asia and the Pacific,4062042,29.56,37.53,Guyana dollar,IDA,2012,Medium Inequality
Hong Kong,1976,40.9,2.05,9.45,15.3,5.3,10,14.2,20.4,50.1,High income,East Asia and the Pacific,4356575,29.56,37.53,Guyana dollar,IDA,2012,Medium Inequality
Hong Kong,1980,37.3,2.05,7.5,17.1,6.2,10.9,15.1,21.3,46.5,High income,East Asia and the Pacific,4915467,29.56,37.53,Guyana dollar,IDA,2012,Medium Inequality
Hong Kong,1981,45.2,2.05,10.9,14.37,4.62,9.75,14.36,20.92,50.35,High income,East Asia and the Pacific,5020488,29.56,37.53,Guyana dollar,IDA,2012,Medium Inequality
Hong Kong,1986,42,2.05,7.81,15.79,6.31,9.48,13.98,20.94,49.29,High income,East Asia and the Pacific,5424517,29.56,37.53,Guyana dollar,IDA,2012,Medium Inequality
Hong Kong,1991,45,2.05,10.1,15.07,4.89,10.18,14.37,21.19,49.37,High income,East Asia and the Pacific,5854088,29.56,37.53,Guyana dollar,IDA,2012,Medium Inequality
Iraq,1956,60,2.05,34,8,2,6,8,16,68,Upper middle income,Middle East and North Africa,6646643,19.71,37.53,Iraqi dinar,IBRD,1997,Low Inequality
Iraq,2004,35.1,2.05,6.4,17.6,6.8,10.8,15.1,21.8,43.5,Upper middle income,Middle East and North Africa,26316609,19.71,37.53,Iraqi dinar,IBRD,1997,Low Inequality
Italy,1948,42,2.05,8.07,16.7,6,10.7,14.5,20.4,48.4,High income,Europe and Central Asia,8243848.5,23.69,37.53,Euro,IBRD,2012,Medium Inequality
Jordan,1973,38,2.05,7.84,17.5,6.3,11.2,13.8,19.3,49.4,Upper middle income,Middle East and North Africa,1945626,31.97,37.53,Jordanian dinar,IBRD,2015,High Inequality
Jordan,1980,36.7,2.05,7.37,16,6,10,14.6,25.1,44.2,Upper middle income,Middle East and North Africa,2374422,31.97,37.53,Jordanian dinar,IBRD,2015,High Inequality
Jordan,1982,29,2.05,4.84,18.7,7.5,11.2,18.7,26.2,36.3,Upper middle income,Middle East and North Africa,2559718,31.97,37.53,Jordanian dinar,IBRD,2015,High Inequality
Cambodia,2013,30.76,2.05,11.17,13.9,4.6,9.3,14.1,20.6,51.4,Lower middle income,East Asia and the Pacific,15022692,20.29,37.53,Cambodian riel,IDA,2019,Medium Inequality
Cambodia,2014,30.76,2.05,18.14,12.6,2.8,9.8,14.9,21.8,50.8,Lower middle income,East Asia and the Pacific,15270790,14.34,37.53,Cambodian riel,IDA,2019,Low Inequality
Lebanon,1960,55,2.05,20.33,7.2,3,4.2,15.8,16,61,Upper middle income,Middle East and North Africa,1804926,20.33,37.53,Lebanese pound,IBRD,1943,Medium Inequality
Lebanon,2004,37,2.05,6.14,7.2,7,11.16,15.48,21.77,43,Upper middle income,Middle East and North Africa,3863267,20.33,37.53,Lebanese pound,IBRD,1943,Medium Inequality
Sri Lanka,1970,31.2,2.05,4.77,21.2,8.3,12.9,16.9,22.3,39.6,Lower middle income,South Asia,12485756,27.4,37.53,Sri Lankan rupee,IBRD,2012,Medium Inequality
Sri Lanka,1980,45.4,2.05,9.11,15.6,5.7,9.9,13.8,18.7,51.9,Lower middle income,South Asia,15035856,27.4,37.53,Sri Lankan rupee,IBRD,2012,Medium Inequality
Morocco,1965,50,2.05,9.17,14.5,7.1,7.4,7.7,12.4,65.1,Lower middle income,Middle East and North Africa,14229044,19.33,37.53,Moroccan dirham,IBRD,2014,Low Inequality
Madagascar,1960,53,2.05,15.13,11.7,3.9,7.8,11.3,18,59,Low income,Sub-Saharan Africa,5099373,10.44,37.53,Malagasy ariary,IDA,2018,Low Inequality
Malawi,1985,59.9,2.05,19.91,9.5,3.3,6.2,9.6,15.2,65.7,Low income,Sub-Saharan Africa,7211105,18.18,37.53,Malawi kwacha,IDA,2018,Low Inequality
Malawi,2006,39,2.05,6.66,17.85,7,10.85,14.82,20.74,46.61,Low income,Sub-Saharan Africa,13429262,18.18,37.53,Malawi kwacha,IDA,2018,Low Inequality
Niger,1960,34,2.05,5.38,19.4,7.8,11.6,15.6,23,42,Low income,Sub-Saharan Africa,3388764,53.59,37.53,West African CFA franc,IDA,2012,Very High Inequality
Pakistan,1964,37,2.05,6.92,17.5,6.5,11,15.5,22,45,Lower middle income,South Asia,49551904,20.09,37.53,Pakistani rupee,Blend,2017,Medium Inequality
Pakistan,1985,32.4,2.05,4.84,20.88,8.54,12.34,16.22,21.53,41.37,Lower middle income,South Asia,92219488,20.09,37.53,Pakistani rupee,Blend,2017,Medium Inequality
Pakistan,1986,32.2,2.05,4.96,20.67,8.21,12.46,16.57,22.06,40.7,Lower middle income,South Asia,95264460,20.09,37.53,Pakistani rupee,Blend,2017,Medium Inequality
Pakistan,1988,31.4,2.05,4.69,21.37,8.61,12.76,16.6,21.64,40.39,Lower middle income,South Asia,101474835,20.09,37.53,Pakistani rupee,Blend,2017,Medium Inequality
Peru,1961,61,2.05,16.9,8.3,4,4.3,8.3,15.2,67.6,Upper middle income,Latin America and the Caribbean,10350242,36.12,37.53,Peruvian new sol,IBRD,2017,High Inequality
Senegal,1961,56,2.05,21.33,10,3,7,10,16,64,Low income,Sub-Saharan Africa,3206749,36.39,37.53,West African CFA franc,IDA,2013,High Inequality
Singapore,1980,40.7,2.05,7.15,17.27,6.52,10.75,13.36,22.78,46.59,High income,East Asia and the Pacific,2411700,26.38,37.53,West African CFA franc,IDA,2013,Medium Inequality
Singapore,1990,43.6,2.05,11.45,17.27,4.2,11.16,15.48,21.77,48.1,High income,East Asia and the Pacific,3012953,26.38,37.53,West African CFA franc,IDA,2013,Medium Inequality
Singapore,1995,44.3,2.05,13.71,17.27,3.5,11.16,15.48,21.77,48,High income,East Asia and the Pacific,3478779,26.38,37.53,West African CFA franc,IDA,2013,Medium Inequality
Singapore,1997,44.4,2.05,13.39,17.27,3.6,11.16,15.48,21.77,48.2,High income,East Asia and the Pacific,3649135,26.38,37.53,West African CFA franc,IDA,2013,Medium Inequality
Singapore,1998,44.6,2.05,14.61,17.27,3.3,11.16,15.48,21.77,48.2,High income,East Asia and the Pacific,3731440,26.38,37.53,West African CFA franc,IDA,2013,Medium Inequality
Singapore,1999,46.7,2.05,17.79,17.27,2.8,11.16,15.48,21.77,49.8,High income,East Asia and the Pacific,3818462,26.38,37.53,West African CFA franc,IDA,2013,Medium Inequality
Singapore,2000,48.1,2.05,21.25,17.27,2.4,11.16,15.48,21.77,51,High income,East Asia and the Pacific,3913960,26.38,37.53,West African CFA franc,IDA,2013,Medium Inequality
Singapore,2003,48.1,2.05,3.15,24.97,10.15,14.82,18.86,24.18,31.98,High income,East Asia and the Pacific,4249295,26.38,37.53,West African CFA franc,IDA,2013,Medium Inequality
Singapore,2008,48.1,2.05,3.45,24.66,9.35,15.31,18.97,24.08,32.3,High income,East Asia and the Pacific,4851109,26.38,37.53,West African CFA franc,IDA,2013,Medium Inequality
El Salvador,1965,53,2.05,11.16,12,5.5,6.5,8.8,17.8,61.4,Lower middle income,Latin America and the Caribbean,3197863,17.69,37.53,U.S. dollar,IBRD,2007,Low Inequality
El Salvador,1977,48.4,2.05,10.64,12.4,5,7.4,12.2,22.2,53.2,Lower middle income,Latin America and the Caribbean,4329964,17.69,37.53,U.S. dollar,IBRD,2007,Low Inequality
Suriname,1962,30,2.05,3.96,22.3,10.7,11.6,14.7,20.6,42.4,Upper middle income,Latin America and the Caribbean,306328,28.08,37.53,Suriname dollar,IBRD,2012,Medium Inequality
Slovenia,1989,22.2,2.05,3.05,25.1,11,11.16,15.48,21.77,33.5,High income,Europe and Central Asia,2000873,11.33,37.53,Euro,IBRD,2018,Low Inequality
Slovenia,1990,22.8,2.05,2.98,25.1,11.1,11.16,15.48,21.77,33.1,High income,Europe and Central Asia,2006479,11.33,37.53,Euro,IBRD,2018,Low Inequality
Chad,1958,35,2.05,5.38,19.6,8,11.6,15.4,22,43,Low income,Sub-Saharan Africa,2890635,29.35,37.53,Central African CFA franc,IDA,2009,Medium Inequality
Tunisia,1965,53,2.05,13,10.7,5,5.7,10,14.4,65,Lower middle income,Middle East and North Africa,4545339,17.82,37.53,Tunisian dinar,IBRD,2014,Low Inequality
Taiwan,1953,55.8,2.05,20.47,11.3,3,8.3,9.1,18.2,61.4,High income,East Asia and the Pacific,8440260,23.36,37.53,Australian dollar,IDA,2012,Medium Inequality
Taiwan,1964,32.1,2.05,5.33,20.28,7.71,12.57,16.62,22.03,41.07,High income,East Asia and the Pacific,12241535,23.36,37.53,Australian dollar,IDA,2012,Medium Inequality
Taiwan,1968,32.6,2.05,5.28,20.06,7.84,12.22,16.25,22.32,41.37,High income,East Asia and the Pacific,13913345,23.36,37.53,Australian dollar,IDA,2012,Medium Inequality
Taiwan,1970,29.4,2.05,4.58,21.71,8.44,13.27,17.09,22.51,38.69,High income,East Asia and the Pacific,14693153,23.36,37.53,Australian dollar,IDA,2012,Medium Inequality
Taiwan,1972,29.1,2.05,4.49,21.85,8.6,13.25,17.06,22.48,38.61,High income,East Asia and the Pacific,15354587,23.36,37.53,Australian dollar,IDA,2012,Medium Inequality
Taiwan,1974,28.7,2.05,4.37,22.33,8.84,13.49,16.99,22.05,38.63,High income,East Asia and the Pacific,15940897,23.36,37.53,Australian dollar,IDA,2012,Medium Inequality
Taiwan,1976,28,2.05,4.18,22.55,8.91,13.64,17.48,22.71,37.26,High income,East Asia and the Pacific,16528707,23.36,37.53,Australian dollar,IDA,2012,Medium Inequality
Taiwan,1977,28.4,2.05,4.21,22.44,8.96,13.48,17.31,22.57,37.68,High income,East Asia and the Pacific,16826465,23.36,37.53,Australian dollar,IDA,2012,Medium Inequality
Taiwan,1978,28.7,2.05,4.18,22.6,8.89,13.71,17.53,22.7,37.17,High income,East Asia and the Pacific,17125169,23.36,37.53,Australian dollar,IDA,2012,Medium Inequality
